N_estimators,max_features,Max_depth,Min_samples_leaf,Min_samples_split,bootstrap,Error-
600,log2,262,10,14,False,1380.7960887577383
216,log2,143,20,15,False,1716.8767287639366
607,None,284,27,15,True,1122.0706967821789
695,sqrt,76,32,12,False,2045.3420866621773
786,None,177,27,10,True,1123.862888864507
661,None,272,16,20,False,699.8778613346082
303,None,125,31,9,False,988.4380448144515
258,None,33,9,8,True,634.454132502849
307,sqrt,56,15,3,True,1850.6993519894959
447,None,32,39,14,False,1059.137667250165
638,sqrt,240,39,4,False,2202.3703132033374
500,log2,211,2,10,True,1184.611419921111
579,sqrt,55,17,5,True,1892.101784164594
792,log2,94,37,14,True,2547.7341385609434
246,log2,93,5,13,False,1097.636726850932
258,None,40,37,10,False,1057.7224815547327
440,sqrt,101,5,8,False,1068.8825809137338
553,sqrt,61,20,12,True,2022.1780620997401
36,log2,122,9,14,True,1581.05656615813
445,None,102,29,10,False,980.2567222434735
372,log2,285,50,10,True,2759.2456055679545
5,sqrt,206,30,15,True,2522.317042183875
493,None,138,17,19,False,701.5341142384302
592,None,300,13,4,True,715.7294429968176
686,None,290,18,5,False,720.3250833352931
111,sqrt,236,25,14,False,1832.9304961319342
157,None,181,36,5,True,1475.9184417066572
228,None,87,36,9,True,1475.4178127688965
763,None,157,7,20,True,619.1007566703222
509,log2,113,27,3,False,1917.0675182685166
661,log2,246,22,10,True,2122.261999930857
201,sqrt,140,28,17,False,1950.5731785730288
396,None,225,28,17,False,945.0512372240341
207,sqrt,126,21,8,True,2086.537822899063
692,log2,196,3,8,False,961.7275642960785
385,None,76,8,20,True,630.6185345998886
395,sqrt,297,40,18,False,2206.807356787754
750,None,183,11,5,True,668.3630514856476
475,None,97,27,7,False,940.7662406311471
353,log2,268,42,7,True,2577.3256544722603
608,log2,182,31,5,False,2010.7420453951522
767,None,22,37,2,False,1057.7224815547306
204,log2,179,19,11,True,1893.3748797408043
643,None,291,41,16,False,1071.663364908099
780,None,98,24,18,True,1040.1051108137137
297,log2,191,15,15,True,1848.0089770340915
510,log2,26,1,18,True,1390.0808428355201
517,log2,188,27,4,False,1922.5924840556004
463,sqrt,29,41,11,True,2592.4421085594668
71,None,93,16,20,True,809.6736720501651
557,None,121,8,5,True,612.2184375030987
68,log2,100,4,20,False,1204.0046364395325
164,None,256,16,7,True,816.1779087258667
94,sqrt,252,30,14,False,1968.3714527866127
795,sqrt,35,17,12,True,1914.4986050879324
262,sqrt,91,19,17,False,1655.7215965840228
99,sqrt,158,26,3,False,1855.1235863067257
756,log2,202,21,13,False,1734.7589627744187
773,sqrt,277,31,10,False,2015.3623027447738
51,sqrt,114,17,17,False,1612.9401901843326
731,sqrt,164,49,20,True,2766.231029960778
370,None,58,29,10,True,1213.2744903719602
739,log2,26,15,15,False,1539.7117989990638
629,log2,46,38,9,True,2538.709243397134
702,log2,235,34,6,False,2051.3666896618697
574,log2,137,39,14,False,2203.0044292369853
400,log2,152,15,6,False,1515.9965987542682
287,log2,147,20,4,False,1723.0309655673937
751,sqrt,278,11,9,True,1669.1919532272286
340,log2,287,35,12,False,2127.4853741607812
114,sqrt,148,30,3,False,1984.0410030956675
707,sqrt,249,35,17,True,2515.9987175776846
265,sqrt,108,50,7,True,2761.8307457081955
100,sqrt,36,6,13,False,1148.9693854222335
674,sqrt,129,15,12,False,1535.4580573890826
772,None,181,25,12,False,876.7724591942904
679,log2,160,22,5,False,1772.8031437918482
517,log2,268,26,2,True,2215.1854221872723
651,log2,298,27,12,False,1919.4697847202438
445,sqrt,257,48,12,False,2302.10414693797
281,log2,136,21,18,True,2089.277291135963
532,None,199,10,3,False,633.8079193277803
453,log2,288,21,6,True,2088.0957611292893
535,log2,18,31,3,False,2028.4532429509384
787,log2,74,33,10,False,2071.778415061617
94,None,63,48,8,True,1571.7966387401825
338,None,201,45,6,True,1554.5383817847674
582,None,125,5,15,False,523.2770362783631
219,None,119,11,16,True,667.6654495766486
365,sqrt,104,27,16,True,2298.6944425104775
21,log2,45,38,17,False,1944.139072359228
98,None,141,24,10,False,877.4474733123031
285,sqrt,143,10,8,False,1408.6999152459957
138,log2,131,16,4,False,1570.2616596245628
56,None,89,13,5,True,708.0468574345889
777,None,88,35,6,True,1451.3287980847888
8,log2,223,45,4,True,2908.771634133539
19,log2,292,35,19,True,2348.327083159244
629,None,60,29,2,False,980.2567222434704
517,log2,177,15,14,True,1841.1751688562465
762,None,213,1,15,False,515.797615375454
432,None,255,6,14,False,522.7384830753019
637,sqrt,194,31,17,False,2004.392694863764
281,None,35,37,13,False,1057.7224815547327
512,log2,252,18,8,False,1653.6362721049438
796,sqrt,148,23,4,True,2158.5675465760987
253,None,100,4,8,False,538.8318331505604
642,sqrt,211,12,15,False,1462.4489703212748
351,log2,181,21,2,False,1708.9595318385454
259,sqrt,51,40,16,False,2195.969319276176
407,None,231,27,14,False,940.7662406311487
503,sqrt,34,47,5,True,2773.855362781197
94,None,83,6,19,False,545.6173077040621
756,log2,228,17,8,True,1914.45920011776
625,None,41,4,5,True,490.8239089995991
536,None,129,21,7,False,822.5230657334225
419,sqrt,122,22,4,False,1756.2098588571666
747,sqrt,160,35,4,False,2135.3040327238627
631,None,178,9,12,True,633.5268814909734
252,None,297,38,13,True,1501.436155347422
331,sqrt,42,4,15,False,1142.4956864223866
543,None,85,47,5,False,1473.759775169836
617,sqrt,94,47,16,True,2749.627684401673
614,sqrt,151,20,12,False,1733.2735049566036
180,None,96,44,13,False,1092.5292100578456
536,sqrt,143,27,4,False,1934.2077205684066
152,None,60,35,6,True,1456.9936645916891
508,sqrt,49,37,14,True,2554.90533947138
389,sqrt,89,24,2,False,1826.2814362109152
447,log2,167,42,2,False,2250.3038273348293
221,log2,245,1,3,True,870.5445626743071
466,sqrt,232,32,8,True,2366.338733264262
101,sqrt,101,49,5,True,2836.125389440572
618,sqrt,186,32,19,True,2380.643815133412
511,sqrt,264,46,17,False,2343.085109471368
715,None,112,33,2,False,989.6029189391488
161,log2,144,28,19,False,1929.1103342265824
294,sqrt,93,15,10,False,1513.2312139409287
135,sqrt,148,40,7,False,2248.1553319042578
581,None,239,12,13,True,691.7393805282828
561,sqrt,190,10,17,False,1379.9811013400924
46,None,205,32,13,True,1382.2834395321345
756,sqrt,179,19,19,True,1976.3695568550816
127,log2,252,22,11,False,1801.2777593368278
199,sqrt,66,11,16,True,1643.0653327663185
678,None,20,26,19,False,897.2325846111777
649,sqrt,194,28,16,False,1946.7005697332631
535,None,177,21,3,False,822.5230657334225
470,sqrt,224,30,5,True,2329.7776550219123
370,log2,203,1,18,True,1381.3981335947192
724,None,150,15,20,False,696.095199474503
634,sqrt,94,29,13,True,2351.2348842802694
257,sqrt,15,32,7,True,2385.283911800724
440,None,177,21,8,False,822.5230657334214
767,None,116,32,9,False,988.4612026885522
57,sqrt,41,45,8,True,2772.0345964503576
612,log2,96,45,19,True,2657.8860269594234
63,None,237,46,13,True,1560.784830713254
606,sqrt,8,39,8,True,2515.1808903831443
138,sqrt,271,12,9,False,1479.2695584253959
541,log2,269,19,14,False,1675.3615190605733
496,sqrt,198,46,5,False,2337.3435284782363
513,log2,238,42,3,False,2261.1187777478804
352,log2,182,24,8,True,2177.8910277016657
735,sqrt,85,4,18,True,1418.3557234846567
370,None,82,28,3,True,1167.5985260462621
754,None,147,23,17,False,875.5410255320312
751,None,74,11,10,True,668.3598185418925
712,log2,88,32,10,False,2044.884858935152
618,log2,139,14,17,False,1519.1378794997086
534,None,126,6,20,False,552.0045657353076
96,None,273,45,10,True,1556.1460594800615
379,sqrt,84,48,15,True,2729.822756168848
80,None,151,23,18,True,1012.5520218416525
236,None,7,21,7,True,1006.8400809768918
203,None,239,30,20,False,988.4380448144525
50,sqrt,20,10,20,False,1422.576922195206
186,log2,None,39,8,True,2457.7061404103133
453,log2,298,5,4,False,1067.1293261107578
379,sqrt,63,12,4,False,1462.4620837506156
188,sqrt,119,24,11,True,2156.2430166197455
614,log2,281,39,18,False,2202.7972341108216
684,sqrt,275,33,9,False,2069.0952555503227
248,log2,88,10,9,False,1408.1224129780828
79,sqrt,133,9,9,True,1597.3227079262372
756,sqrt,232,21,19,False,1734.7589627744187
314,None,140,43,10,True,1542.9857790290569
408,log2,138,39,12,False,2180.459147511151
554,sqrt,101,2,20,True,1463.6540689298108
496,log2,276,47,7,False,2343.71470629134
331,log2,64,17,10,False,1607.575772243056
405,sqrt,272,20,19,True,2004.3981149520678
600,sqrt,16,15,8,False,1525.843616956177
121,sqrt,92,38,9,True,2592.1884921924484
705,sqrt,4,28,10,True,2978.684571209334
609,log2,35,12,8,False,1463.3570853770134
59,log2,248,42,13,True,2737.334865505173
524,None,179,43,8,True,1542.2238702032014
792,log2,85,50,7,True,2756.2048417136753
344,sqrt,142,43,20,False,2263.923982207937
795,sqrt,141,33,7,True,2407.3320926916003
445,None,206,37,18,True,1486.9440856234557
781,sqrt,56,8,2,True,1502.8019646303173
70,log2,189,15,15,True,1897.680615734892
528,log2,190,16,20,True,1894.2199913274571
156,sqrt,110,16,20,False,1574.1038797777214
384,sqrt,281,11,13,True,1646.5682090422051
58,log2,139,47,4,True,2831.8320173583006
763,None,224,28,14,True,1167.6491759708952
628,log2,104,48,11,False,2335.9511266371205
532,None,109,2,2,True,478.75679990234687
507,sqrt,30,7,8,False,1201.8953437788955
470,None,61,1,18,False,532.9393045128104
483,log2,37,35,13,True,2515.405317762462
740,log2,172,39,17,True,2530.3884839788384
598,sqrt,64,41,11,True,2581.21269340709
412,log2,51,39,3,False,2180.796544429288
675,None,171,41,6,True,1533.1544415940796
501,None,265,49,2,False,1456.4232195167265
126,None,46,25,18,False,876.7724591942952
453,log2,140,36,16,True,2561.1567071405298
436,log2,34,17,5,True,1872.828861167543
225,sqrt,170,24,4,True,2168.7572433262217
234,sqrt,287,42,14,True,2575.1261341589425
335,log2,220,6,10,False,1135.4596070295497
28,sqrt,222,4,11,False,1023.7658569753089
178,None,132,37,15,True,1490.1279626967707
309,None,258,5,8,False,531.4966205497514
125,sqrt,7,2,18,False,1568.5883073591035
22,sqrt,281,46,15,True,2639.4573030766383
497,sqrt,195,28,19,True,2296.379202742465
75,None,146,20,12,True,955.443619855263
183,None,104,41,20,False,1071.6633649081036
47,None,282,37,2,True,1481.7636222082124
625,sqrt,179,20,5,False,1734.0718957684073
250,None,58,39,13,True,1517.0732445293015
536,None,200,47,5,True,1566.4627677918438
321,sqrt,109,16,6,False,1562.1917498558066
175,None,257,13,3,False,667.638087078512
138,log2,279,44,17,False,2323.0720059436244
548,sqrt,8,26,13,False,1929.396294630374
141,log2,200,45,14,True,2654.711892185923
241,None,294,28,19,False,945.0512372240355
621,None,279,37,17,False,1057.7224815547315
234,sqrt,295,48,15,True,2720.9518423959616
299,sqrt,39,45,17,True,2638.4138044673723
250,sqrt,253,38,20,False,2107.3948017031726
420,None,90,25,11,True,1057.7045044802976
325,log2,132,28,5,False,1933.8104118917672
174,log2,170,44,11,False,2302.8062921241076
547,sqrt,158,25,16,False,1892.1768122230692
392,None,139,15,15,True,782.2661964553783
420,None,207,39,9,True,1515.7751367464039
110,None,233,31,7,False,988.4380448144525
214,sqrt,75,43,6,False,2297.670526083438
656,sqrt,222,7,4,True,1447.7798216134483
468,log2,148,36,13,False,2133.898931809509
22,log2,131,48,9,False,2425.009431520373
222,None,99,3,6,False,542.1915089504806
363,log2,284,14,17,True,1820.923563721677
744,sqrt,30,50,19,False,2365.02427129216
216,None,202,39,13,False,1059.137667250169
188,sqrt,92,28,20,True,2278.7179962528144
404,None,160,5,14,True,534.6536215566316
590,sqrt,20,37,9,False,2115.041359917477
205,sqrt,60,40,11,True,2520.0229593624126
428,None,107,14,14,True,747.3932692096125
472,None,69,25,4,False,876.772459194294
701,log2,90,17,18,False,1608.295438714993
286,None,129,3,8,False,531.8538337293327
202,None,44,24,17,True,1039.5762401163884
537,None,21,5,8,True,506.51445230414055
422,log2,160,10,20,True,1624.492309106867
104,sqrt,89,4,2,False,1012.233664128833
591,None,44,1,16,True,560.0894599361843
71,None,204,22,14,False,866.6893244979357
200,log2,68,2,18,True,1387.9476505445027
743,None,77,21,19,False,822.5230657334246
456,log2,57,13,20,False,1452.337117174932
167,None,279,5,7,True,505.29907689124923
212,sqrt,257,38,11,False,2133.3193747571495
450,sqrt,262,7,16,False,1236.0174520873697
415,sqrt,29,50,13,True,2792.747156027235
327,sqrt,140,28,7,True,2289.5232563228624
524,log2,118,46,7,True,2717.3772501510125
70,sqrt,262,5,5,True,1256.75382826122
208,sqrt,102,9,20,True,1584.823579655716
66,None,211,26,3,True,1087.1240898156773
475,sqrt,41,36,3,False,2134.7644823353703
420,log2,243,29,6,True,2331.4553974188693
334,sqrt,32,38,17,False,2071.027616601369
640,None,190,15,6,True,780.2732857629276
427,log2,267,14,2,True,1821.038893432427
143,sqrt,36,28,7,True,2294.848465144574
260,log2,84,50,12,False,2311.077533259291
790,log2,253,47,12,False,2348.9900418087987
786,log2,63,30,7,False,1987.889986500758
475,None,198,46,2,True,1561.2400249512746
793,None,191,27,2,False,940.7662406311447
88,log2,176,21,16,True,2065.1718969839194
225,log2,132,12,12,False,1439.7271564033904
395,log2,122,36,4,True,2541.5569892720646
784,None,245,29,10,True,1214.9822480794255
746,sqrt,237,12,4,True,1701.915647795175
510,log2,275,39,14,True,2521.8120288113655
386,sqrt,9,46,11,False,2325.474760234396
74,None,114,25,17,False,876.7724591942945
615,sqrt,148,13,3,False,1452.3813277108409
300,log2,229,2,17,True,1386.2811354294965
498,log2,166,3,12,True,1254.2227717052995
30,log2,115,44,19,True,2804.4131234753563
182,log2,266,26,11,True,2177.6356876121545
784,log2,79,35,12,True,2508.7029437001365
117,None,245,21,2,True,973.7810569461959
462,log2,75,15,8,True,1831.412185000237
522,None,106,6,8,False,530.216852035478
75,sqrt,220,33,9,False,2006.2568279808324
94,sqrt,238,18,10,True,1983.9641674170775
42,log2,230,4,19,False,1333.4402212062637
695,log2,26,14,20,True,1819.9974566332712
606,log2,109,16,11,False,1586.7993571536738
529,log2,177,45,19,False,2324.546359451391
782,sqrt,117,23,17,True,2161.963439578695
413,sqrt,114,10,6,False,1385.4363365533359
374,log2,88,40,16,False,2193.540358327572
278,log2,None,47,7,False,2304.98835468385
328,sqrt,220,2,15,False,1144.2889303883924
267,sqrt,90,13,13,False,1461.7046569533106
239,None,54,47,12,True,1566.1428748976373
239,None,167,12,7,False,667.8474755804316
697,None,94,45,6,True,1555.047312399204
328,log2,255,32,2,False,2039.3115279540723
648,log2,122,43,20,False,2276.1402776277196
437,log2,39,17,18,True,1875.2434001596869
615,None,75,13,20,True,715.6315507756622
689,None,75,31,17,True,1322.6418721256007
358,log2,133,35,18,False,2115.3323371746637
777,sqrt,35,33,19,True,2414.00998383715
498,log2,169,34,7,False,2064.5369502609637
244,None,8,29,12,False,982.2837099580486
791,sqrt,150,15,3,True,1850.061615598935
619,None,257,4,9,False,530.5404953467398
567,sqrt,107,43,19,False,2284.4247008319926
746,log2,247,23,17,True,2163.018090538835
364,log2,288,48,3,False,2282.139117200659
625,log2,80,7,11,True,1453.4660602163822
168,None,191,11,17,False,635.0307408032147
592,sqrt,264,24,18,True,2197.365097844916
89,sqrt,89,1,2,True,845.2440608077802
575,None,189,12,14,False,667.8474755804345
699,sqrt,54,38,17,True,2547.8702063539617
551,log2,9,30,9,True,2344.4297901794216
652,log2,35,39,9,True,2519.329218475068
610,sqrt,114,43,20,False,2278.9793621890803
167,sqrt,294,7,6,True,1450.0280885158973
406,log2,85,31,16,True,2314.7777835882116
782,log2,275,34,8,True,2454.723702695079
315,log2,88,8,5,False,1271.7447981524597
478,None,113,22,16,True,995.194772210951
39,log2,273,1,12,True,1237.0731548004514
386,log2,98,18,5,True,1939.9292485471124
109,log2,280,43,18,True,2679.4188615533167
315,sqrt,265,46,11,True,2678.5765896456505
716,None,95,42,19,False,1071.6633649080986
773,None,206,6,12,True,535.3375032273813
283,None,157,4,17,False,522.2669942012319
392,sqrt,253,50,17,True,2764.9692072435046
357,sqrt,59,46,20,False,2333.030787941331
538,log2,56,26,10,True,2225.5795045741907
507,log2,3,37,11,False,3607.576471513202
699,sqrt,165,49,19,False,2363.4066370085125
421,log2,213,12,4,True,1702.5726408211126
478,sqrt,182,26,5,True,2214.1929381950326
693,sqrt,112,1,8,False,928.7792057502573
95,None,250,18,8,False,720.3250833352931
744,sqrt,288,2,12,True,1236.8496922113197
454,sqrt,63,7,9,False,1200.7289860470923
232,sqrt,26,19,20,False,1651.4808402329732
795,sqrt,14,31,16,True,2349.2377116696666
217,None,45,34,15,False,989.6029189391531
28,sqrt,109,26,13,True,2078.4362826557963
18,None,11,44,3,False,1092.529210057845
720,sqrt,97,32,17,True,2396.308255690331
722,log2,285,4,3,False,1004.1154478275475
363,None,190,37,20,True,1486.9951782187168
332,None,258,40,11,True,1528.3331272167377
335,None,85,42,6,True,1539.22374887137
241,log2,181,3,10,False,1019.5719340291998
150,sqrt,88,20,18,False,1699.550346230285
378,log2,213,27,5,True,2300.083665175199
451,None,50,14,10,True,747.7997858736328
795,None,85,40,18,True,1526.8034885079219
364,log2,169,19,15,True,1892.4252697653724
756,log2,250,47,3,True,2739.5471453206274
327,log2,35,7,9,True,1449.162703127547
109,sqrt,280,3,18,True,1413.9475873450644
699,sqrt,10,7,11,False,1209.0372883214288
84,None,168,7,16,False,522.3714386991079
797,None,80,14,7,False,695.3057617536545
534,sqrt,156,1,13,False,1085.8854182128644
554,None,49,20,16,True,951.0309587553947
771,None,60,12,5,False,667.8474755804361
321,log2,202,33,8,False,2057.111232101942
756,sqrt,219,20,8,False,1731.9808337777206
523,None,52,29,2,False,980.2567222434715
554,sqrt,292,19,6,False,1672.9290635803486
281,sqrt,214,23,20,True,2162.727165458631
559,None,114,45,9,True,1554.442965639846
658,log2,202,39,17,False,2197.4812766631076
64,sqrt,246,20,5,False,1677.2835524132327
503,sqrt,207,30,14,False,2005.611375624426
26,None,193,40,6,False,1062.0214907327547
242,sqrt,152,7,6,True,1449.4987382652218
453,log2,237,31,16,True,2321.4525426718897
162,None,198,8,17,False,508.0098663368445
413,None,178,17,2,False,701.534114238431
572,log2,126,23,11,False,1793.8965874169378
200,log2,126,11,17,False,1403.6274507225517
84,log2,74,12,11,True,1724.2549914785614
206,None,293,36,13,True,1475.9542202825596
422,log2,258,31,20,False,2015.6986529374826
417,sqrt,56,30,18,True,2317.4261405133857
199,None,70,28,12,False,945.051237224036
604,sqrt,165,13,14,True,1731.0281593953314
134,sqrt,168,14,17,False,1534.9289398246212
652,log2,30,50,12,True,2766.2262180948355
131,None,119,15,4,True,771.2690983480788
491,sqrt,198,34,3,False,2063.0199158146825
571,log2,38,41,7,True,2588.4286778867768
523,None,176,14,15,True,748.8126797428044
234,sqrt,6,34,14,False,2219.7628420831015
140,None,153,12,9,False,667.8474755804333
359,log2,162,5,8,False,1066.5706962488966
145,log2,295,2,15,False,1166.7267371001105
717,None,121,32,8,True,1366.2658155554423
154,log2,230,1,10,False,1012.186547258318
493,sqrt,106,1,12,False,1032.3845847197938
117,sqrt,180,19,7,False,1691.2840682261904
263,sqrt,234,43,9,True,2640.166538417384
708,None,23,30,5,False,988.4380448144484
480,None,180,17,13,True,858.5921249851449
64,log2,189,3,8,False,939.1127178559198
244,None,57,27,8,False,940.7662406311499
21,log2,209,45,4,False,2477.9983819603244
537,sqrt,133,47,12,True,2777.2890416535
184,None,58,28,9,False,945.0512372240357
529,sqrt,34,40,8,True,2550.3536923402708
52,None,140,10,7,True,645.1015149831491
770,None,245,22,8,True,997.4922588924856
280,None,72,30,4,True,1260.2779628945568
428,log2,104,49,8,False,2326.894827940678
72,log2,224,46,2,True,2734.1259112925854
168,None,294,31,16,True,1315.8582219189898
712,sqrt,299,45,3,False,2318.037445481985
768,sqrt,188,24,16,False,1844.1407424719255
694,log2,264,16,12,True,1896.9100285885718
214,log2,280,1,17,False,1180.995632002283
53,None,57,23,8,True,1010.2444087983031
539,None,192,38,3,True,1499.2974332426402
366,sqrt,61,16,14,False,1562.622131866566
347,log2,290,16,2,True,1843.2240437247879
545,log2,6,42,19,True,2672.059691259439
83,None,180,43,19,False,1092.5292100578442
736,sqrt,288,11,20,False,1406.318402441966
160,None,228,37,10,False,1057.722481554733
199,sqrt,24,28,5,False,1955.9410471008268
228,None,203,25,7,True,1056.2705730011994
214,sqrt,134,42,15,False,2321.9881875826636
151,None,144,5,12,True,512.6138402362134
69,sqrt,71,50,4,False,2368.36522883561
670,log2,164,16,4,False,1588.6322537779658
128,sqrt,206,26,16,False,1902.6448961576502
183,sqrt,68,20,16,False,1707.9787920886324
711,None,101,39,15,True,1514.8821892186943
411,None,14,29,8,False,980.2567222434736
656,log2,56,50,18,True,2766.0275585992185
73,None,267,32,13,True,1391.786851029769
429,None,215,33,12,False,989.602918939153
432,sqrt,149,26,5,True,2214.552217439947
772,None,218,6,10,True,535.2933155752798
346,sqrt,14,23,4,False,1774.7355124874034
355,None,199,48,8,True,1570.5021205512737
490,sqrt,55,29,2,True,2346.404359220065
798,log2,235,11,13,True,1671.7250040610538
627,None,151,48,10,True,1570.8016320395845
283,log2,36,37,7,True,2541.5813744851976
115,sqrt,296,26,3,True,2227.25154327234
274,log2,157,15,15,False,1514.2784084845696
344,log2,210,20,14,False,1726.5054981181834
199,None,200,41,20,False,1071.6633649081039
46,log2,277,50,11,True,2822.242263414445
508,None,100,3,9,False,515.4427640490693
578,None,133,42,8,False,1071.6633649080982
608,None,102,14,18,False,695.3057617536516
384,None,26,31,2,False,988.4380448144527
53,log2,171,17,3,True,1838.9029940833975
712,log2,42,24,8,False,1840.7716395757207
597,None,175,45,18,True,1554.7323073987732
9,None,120,26,19,True,1086.9991898251405
347,None,45,49,18,False,1456.423219516725
706,sqrt,202,38,7,True,2551.107799584008
749,log2,172,10,7,False,1390.006431503647
286,None,30,13,14,False,667.6380870785097
609,sqrt,253,26,6,True,2225.6511838977967
598,None,138,3,4,False,542.1915089504788
578,sqrt,299,36,6,False,2138.0415211631616
280,sqrt,199,45,18,True,2651.201038547958
631,log2,266,28,12,False,1952.2102129146388
144,None,46,48,4,False,1457.1382488185159
218,sqrt,3,4,6,False,3556.6722822271176
613,None,37,37,20,True,1486.6243894218542
699,log2,164,4,19,False,1225.5067112854413
567,sqrt,300,20,3,False,1728.918386510347
517,log2,142,12,11,False,1460.2200514992642
769,log2,180,9,5,True,1577.0847539534625
85,log2,145,20,16,True,1997.2780689177093
604,None,67,42,9,True,1538.3926022145317
58,None,238,28,2,True,1167.3770570727506
527,log2,180,13,13,True,1722.2116530405783
388,None,169,40,10,True,1528.1478825759061
368,None,150,32,10,True,1361.8081906327297
778,log2,254,29,3,True,2342.6126189385427
49,sqrt,209,18,18,False,1642.848796879472
527,sqrt,128,16,16,False,1583.7565962489068
709,sqrt,101,24,5,False,1839.632442933109
648,None,178,13,19,True,715.6428074416206
304,sqrt,240,34,17,False,2031.9253339104316
505,None,41,15,5,False,696.0951994745013
533,log2,31,41,7,True,2597.78036669182
51,None,172,50,5,True,1576.523852686356
356,log2,217,35,9,False,2118.9252018357633
30,log2,96,32,18,False,2011.7626688467722
552,log2,209,33,6,True,2407.849751023541
210,None,113,40,17,True,1529.1186060665334
167,None,234,17,17,True,857.2511794713898
785,None,31,46,15,False,1427.177146571413
712,None,46,32,2,True,1365.9642123845483
733,log2,263,27,13,False,1919.8983416728286
253,None,135,17,18,True,857.1849397905187
175,sqrt,43,46,11,True,2654.8472072715103
600,None,186,47,2,False,1473.759775169837
275,log2,16,49,16,True,2771.495537959804
169,log2,207,4,20,True,1438.0276850226346
