criterion,splitter,min_samples_split,min_samples_leaf,ccp_alpha,max_depth,Error-
poisson,random,1,92422430138074.2
absolute_error,best,10,88334329843394.9
squared_error,random,100,92422430138074.2
absolute_error,random,10,88334329843394.9
absolute_error,best,1000,88334329843394.9
absolute_error,random,1000,88334329843394.9
squared_error,best,1000,92422430138074.2
poisson,best,10000,92422430138074.2
squared_error,best,1,92422430138074.2
poisson,best,1,92422430138074.2
poisson,random,1,92422430138074.2
poisson,random,100,92422430138074.2
absolute_error,random,10000,88334329843394.9
absolute_error,random,100,88334329843394.9
absolute_error,best,10000,88334329843394.9
poisson,best,1000,92422430138074.2
squared_error,random,1,92422430138074.2
squared_error,random,10000,92422430138074.2
absolute_error,random,10000,94280623836667.8
friedman_mse,random,100,92422430138074.2
friedman_mse,best,1000,92422430138074.2
absolute_error,random,1,94280623836667.8
squared_error,best,1000,92422430138074.2
poisson,random,10,92422430138074.2
friedman_mse,random,10,93327897762208.9
friedman_mse,random,10,92422430138074.2
friedman_mse,best,1000,92422430138074.2
friedman_mse,best,100,92422430138074.2
absolute_error,best,100,88334329843394.9
squared_error,random,100,92422430138074.2
squared_error,best,10000,92422430138074.2
squared_error,random,100,92422430138074.2
poisson,random,1000,92422430138074.2
absolute_error,best,1000,88334329843394.9
poisson,best,1,92422430138074.2
friedman_mse,best,10000,92422430138074.2
absolute_error,random,100,88334329843394.9
poisson,best,10,92422430138074.2
poisson,best,10,92422430138074.2
poisson,best,10000,90989683744067.61
friedman_mse,best,1000,92422430138074.2
absolute_error,random,1000,88334329843394.9
absolute_error,best,1,89844576999170.7
poisson,best,10000,92422430138074.2
absolute_error,random,1,88334329843394.9
friedman_mse,best,1,92422430138074.2
poisson,best,10,92422430138074.2
poisson,random,1000,81466007295635.39
poisson,best,10,92422430138074.2
absolute_error,random,1,88334329843394.9
friedman_mse,best,100,92422430138074.2
friedman_mse,random,10000,92422430138074.2
friedman_mse,random,100,95730656570147.61
absolute_error,best,1,88334329843394.9
friedman_mse,random,1,92422430138074.2
absolute_error,best,10,88334329843394.9
poisson,best,1,92422430138074.2
friedman_mse,random,1000,92422430138074.2
squared_error,best,10000,92422430138074.2
poisson,random,100,92422430138074.2
squared_error,random,1,92422430138074.2
friedman_mse,random,1,92422430138074.2
poisson,random,10000,92422430138074.2
poisson,random,100,92422430138074.2
friedman_mse,random,10,92422430138074.2
squared_error,random,10,92422430138074.2
poisson,best,1,92422430138074.2
absolute_error,random,10000,88334329843394.9
absolute_error,random,100,88334329843394.9
poisson,random,10000,92422430138074.2
absolute_error,random,1,88334329843394.9
friedman_mse,best,1,92422430138074.2
friedman_mse,best,10000,92422430138074.2
absolute_error,best,100,88334329843394.9
squared_error,random,10,92422430138074.2
squared_error,best,1000,106255227895426.52
poisson,random,10000,92422430138074.2
poisson,random,100,92422430138074.2
poisson,random,1000,92422430138074.2
poisson,best,10000,92422430138074.2
squared_error,best,1,92422430138074.2
friedman_mse,best,10000,92422430138074.2
squared_error,best,1000,92422430138074.2
absolute_error,random,10,88334329843394.9
squared_error,random,100,92422430138074.2
squared_error,random,10,92422430138074.2
absolute_error,best,1000,88334329843394.9
squared_error,random,100,92422430138074.2
friedman_mse,random,100,92422430138074.2
absolute_error,best,10000,88334329843394.9
squared_error,random,100,92422430138074.2
squared_error,best,1000,92422430138074.2
friedman_mse,best,1000,92422430138074.2
absolute_error,best,1,88334329843394.9
poisson,best,10000,92422430138074.2
absolute_error,best,1000,88334329843394.9
friedman_mse,random,10,92422430138074.2
squared_error,random,1,92422430138074.2
friedman_mse,best,100,92422430138074.2
squared_error,best,1,92422430138074.2
poisson,random,10,92422430138074.2
poisson,random,1,92422430138074.2
friedman_mse,best,10000,92422430138074.2
friedman_mse,best,1,92422430138074.2
poisson,best,10,92422430138074.2
absolute_error,best,10000,88334329843394.9
poisson,best,100,92422430138074.2
absolute_error,random,1,88334329843394.9
squared_error,random,100,92422430138074.2
poisson,best,10,92422430138074.2
squared_error,random,10000,95014898103733.05
squared_error,best,1000,92422430138074.2
squared_error,best,10000,92422430138074.2
friedman_mse,random,1000,92422430138074.2
poisson,best,10,92422430138074.2
squared_error,best,10,92422430138074.2
friedman_mse,best,10,89098643154224.98
absolute_error,best,1000,88334329843394.9
friedman_mse,random,10,92422430138074.2
squared_error,best,10,92422430138074.2
friedman_mse,best,10,92422430138074.2
friedman_mse,best,10000,92422430138074.2
squared_error,best,10,92422430138074.2
poisson,random,1000,89205960696430.03
squared_error,best,10,92422430138074.2
friedman_mse,best,1000,92422430138074.2
poisson,best,10000,92422430138074.2
poisson,best,10,92422430138074.2
friedman_mse,best,1,92498452443421.28
poisson,random,1,92422430138074.2
squared_error,random,1000,92422430138074.2
poisson,random,100,92422430138074.2
absolute_error,best,100,88783553799055.95
squared_error,best,10,92422430138074.2
absolute_error,random,1,88334329843394.9
absolute_error,best,1,88334329843394.9
squared_error,random,100,92422430138074.2
friedman_mse,best,10000,92422430138074.2
squared_error,best,100,92422430138074.2
poisson,random,1000,92422430138074.2
squared_error,best,10000,92422430138074.2
squared_error,random,100,92422430138074.2
poisson,random,100,92422430138074.2
squared_error,random,100,92422430138074.2
squared_error,best,1,92422430138074.2
squared_error,best,1000,92422430138074.2
squared_error,random,1000,95014898103733.05
friedman_mse,random,10,92422430138074.2
poisson,best,10000,92422430138074.2
absolute_error,best,1000,88334329843394.9
squared_error,random,1000,95491872890663.06
squared_error,best,10,92422430138074.2
absolute_error,best,1,88334329843394.9
poisson,best,100,92422430138074.2
absolute_error,random,10000,88334329843394.9
friedman_mse,random,10000,92422430138074.2
absolute_error,random,100,88334329843394.9
poisson,random,10,92422430138074.2
friedman_mse,random,10000,92422430138074.2
poisson,best,1,92321655430893.55
friedman_mse,random,1000,92422430138074.2
friedman_mse,random,1000,92422430138074.2
squared_error,random,10,92422430138074.2
squared_error,random,10000,95089014335071.36
squared_error,best,10000,92422430138074.2
squared_error,random,1000,92422430138074.2
squared_error,random,1000,92422430138074.2
absolute_error,best,100,88334329843394.9
absolute_error,random,100,88334329843394.9
squared_error,best,1,92422430138074.2
friedman_mse,best,100,92422430138074.2
absolute_error,random,10000,88334329843394.9
absolute_error,best,10000,86764241659527.67
poisson,random,1000,98917831459888.67
squared_error,random,10,95848123923439.98
friedman_mse,best,1,92422430138074.2
absolute_error,best,1000,88334329843394.9
poisson,random,10,92422430138074.2
friedman_mse,random,100,92422430138074.2
friedman_mse,best,100,92422430138074.2
friedman_mse,best,10,92422430138074.2
friedman_mse,best,10000,89098643154224.98
absolute_error,random,100,88334329843394.9
squared_error,random,10000,92422430138074.2
absolute_error,random,10,88334329843394.9
friedman_mse,best,10,92422430138074.2
squared_error,random,1000,92422430138074.2
squared_error,best,100,92422430138074.2
poisson,random,1,92422430138074.2
poisson,random,1000,95491872890663.06
absolute_error,best,100,88334329843394.9
absolute_error,best,100,88334329843394.9
absolute_error,best,1000,88334329843394.9
poisson,random,100,92422430138074.2
poisson,random,100,92422430138074.2
poisson,random,10,95089014335071.36
absolute_error,random,1,88334329843394.9
poisson,best,1000,92422430138074.2
poisson,random,100,92422430138074.2
friedman_mse,best,1000,92422430138074.2
friedman_mse,random,1000,92422430138074.2
absolute_error,random,1000,88334329843394.9
friedman_mse,random,100,92422430138074.2
poisson,best,1,92321655430893.55
squared_error,best,1,92422430138074.2
friedman_mse,best,10000,92422430138074.2
absolute_error,random,1,88334329843394.9
squared_error,random,1,92422430138074.2
absolute_error,random,10000,88334329843394.9
friedman_mse,random,100,92422430138074.2
poisson,random,1000,92422430138074.2
poisson,best,10000,92422430138074.2
friedman_mse,best,100,92422430138074.2
poisson,best,1000,92422430138074.2
absolute_error,random,10,88334329843394.9
poisson,best,100,92422430138074.2
absolute_error,random,10000,88334329843394.9
poisson,random,10000,92422430138074.2
poisson,best,10000,92422430138074.2
poisson,best,10,92422430138074.2
absolute_error,random,1000,88334329843394.9
poisson,random,10000,92422430138074.2
squared_error,random,1,92422430138074.2
friedman_mse,random,1000,90062343761941.84
squared_error,random,100,92422430138074.2
friedman_mse,random,10,92422430138074.2
absolute_error,best,10,88334329843394.9
poisson,random,1,92422430138074.2
absolute_error,random,100,88334329843394.9
friedman_mse,best,1,92422430138074.2
squared_error,best,1,92422430138074.2
friedman_mse,random,10,92422430138074.2
squared_error,random,1000,92422430138074.2
poisson,random,100,92422430138074.2
friedman_mse,random,100,92422430138074.2
friedman_mse,random,10,92422430138074.2
absolute_error,best,1000,88334329843394.9
